movie_id,user_id,rating
8966,146,3.0214908400998954
38321,159,2.9618494112804976
11,116,2.36469498285265
6557,101,2.01197918729691
168530,102,1.0686704112557168
324668,207,4.496766492822933
38055,367,3.3978746151707
120,104,4.93047708888241
10195,106,2.9034113232755736
35,100,1.081981095979631
109428,107,2.5744660097965957
268,188,0.7092091005204102
23483,111,3.277865912588337
1271,400,4.742972328198122
227735,246,2.385535196976151
1523,158,3.5164132689531407
210577,102,2.862813222193651
193756,118,3.6546497360077086
117251,101,2.166114213368
184,127,2.8274670420786676
228150,634,0.0
421,155,2.946892641105361
9919,148,3.149675298829796
262500,140,2.1721155414504456
10200,115,3.93745345610545
264660,109,2.5495069136229747
129,199,2.0257253179869323
70006,102,3.5232598228528245
22538,101,4.685812614060154
19995,187,0.6405018911448979
1573,108,4.38512984234412
4012,183,3.3017313143227116
271110,284,1.7004722067084412
865,120,0.7939084470431363
91314,403,5.0
57157,240,2.7347081456362927
37724,170,2.8952374626603903
1593,138,4.145638375230754
10683,268,2.553203384160043
2292,106,2.3544528570053584
47964,358,0.0
222935,131,1.619472934731926
87502,358,5.0
238615,110,1.7845645169895057
43539,290,1.6764068917862125
57214,112,1.1329258214773996
9487,169,2.6173227182393584
9806,101,3.6472378455486725
64689,125,2.723281021604977
14869,697,1.3969016826597964
52520,506,3.9699611547848237
59440,118,4.02167886941773
807,107,5.0
209112,162,0.0
14161,139,4.513543784522563
82703,314,2.6131600861325652
106646,120,1.4045041997459236
314365,184,1.7002580368935551
12244,112,1.0900021453384081
241259,117,0.20712254047058742
68721,103,2.7638985736361805
205,213,2.248856594549137
291805,126,2.9368805933528868
49444,180,3.6240154477808257
745,168,2.307390504405143
345,124,3.2766293326095752
1824,320,2.2833108753147866
9487,121,4.088073008300939
298,178,4.245260613869872
174,127,1.082773549307945
15745,189,3.6626946478955027
114150,149,1.079853749715648
44943,159,0.6139884809329885
9907,128,0.7076453190220899
86838,308,4.189763275839989
242,112,2.5010293432642587
109445,172,3.224464214732203
85,133,5.0
10735,274,3.2869280391027624
10681,265,3.603170741264501
8358,122,3.5415580271591662
8292,191,1.9567936321372608
20662,161,2.480661140297456
287903,104,1.3685217972428099
71676,101,2.875664671961701
62215,100,2.459264718736681
46195,130,2.946758614152896
168259,199,1.240369391111055
591,196,2.294213440351479
194662,401,3.3501272261920403
10625,237,4.133011769628391
128,170,2.468967923213234
86834,120,3.6688844330189543
44214,182,4.295823685766306
99861,107,3.8864578187988545
272,154,4.108852015654236
291870,355,2.090105724645563
3116,108,3.9794436747318365
27022,153,5.0
16871,105,1.4763625391561614
10195,148,4.231054173435559
37056,1000,2.0270651160170985
10229,114,0.0
4256,118,0.21537295222643849
3580,101,2.360599358772038
167,172,4.873650271996345
2567,197,3.7832222225517698
11858,175,3.1733023567037097
13,195,4.787531053476578
141,106,3.0505226215217505
608,101,4.268990426523276
82525,137,5.0
64688,112,1.5553609163097128
10195,112,0.6419176511000284
4547,784,3.7974044325481806
1892,132,5.0
36647,142,2.2889864307787944
8835,213,4.190619769655843
68718,178,5.0
496,129,0.012616868100475465
296,184,4.609848156443215
291270,170,0.8196056108824585
36647,313,2.0377814233660345
38365,195,4.716536664131028
158852,107,3.4989803783743674
98,246,3.9019691096626397
43947,122,5.0
13,186,3.60673269568834
7942,102,2.8091794197461626
9981,122,3.302474292360453
9806,117,3.8558706535692733
32657,114,1.66660976361098
424,105,3.437367121261092
603,169,1.1063322356792826
198277,156,0.0
2502,230,3.766572183512113
56292,100,2.2984370533769285
607,147,2.390953334608728
82654,147,1.3257583001889852
612,135,5.0
88042,103,1.5165320689979807
146216,303,2.878811289770471
257344,135,2.441026067718811
47964,109,0.0
331,107,2.945165065598184
10027,111,3.661335510508409
82703,171,2.0789339530450084
321741,107,1.4956160638269007
796,147,3.6868585730686014
81005,101,4.611524913786132
37735,560,4.4870706676798955
1894,198,2.0824957584665835
137113,122,2.242634227654878
76757,132,3.564582324514416
51162,176,0.0
241554,130,3.676536034988806
23172,199,3.1264677878292293
27578,536,5.0
13510,101,2.3677960694654985
27205,158,3.620159594053496
1892,101,3.4815053757164676
80274,243,1.5095234698140019
121,126,2.3763999301302063
10048,108,3.8333747159079485
225886,104,2.3704599856964563
9291,198,3.0318805971805034
9487,241,2.7749870180458607
13,235,3.453667784838779
10774,268,2.7159545258748694
254,256,2.6484133319827743
14139,101,3.0646794107868987
12160,130,2.533755652157556
834,157,0.30977216009956443
558,101,0.0
23827,107,1.374587149756378
14024,114,4.08394388289795
36658,103,2.146231403593827
109445,118,2.511065800004025
9285,140,2.1317805492619426
819,125,2.5935384402019337
17578,358,3.6750246130991115
34806,122,5.0
2503,128,2.8904525268262455
186,289,2.5858940474822303
16869,159,1.5486087299017772
24428,110,1.7313967184349104
9383,217,0.5764520696575626
138697,191,1.3600153967974937
7453,304,1.5313852651312299
1576,125,1.2278933899741196
6957,138,4.107237821189039
138843,279,0.2664830030287497
2252,103,2.138666272101831
559,119,1.0963257344166288
75174,106,2.2702253115864615
27578,150,3.4044022728874097
22327,103,4.859971681849789
321258,118,2.632192407232688
10545,118,3.4699268785719615
147441,129,3.4600445506233717
9266,234,5.0
43347,123,2.300447681440917
20352,310,5.0
284536,117,4.707161646751037
102651,119,4.041755729697908
32823,283,3.617578981817231
510,114,3.6194024932955395
1813,214,3.3989642337717396
13475,147,3.3799052291130307
44912,108,3.204658204280422
1586,216,2.6557496688661115
4935,102,3.7272633928071164
2789,304,0.520730325165307
18533,105,3.062685781272334
64328,262,5.0
49026,273,3.2992682210266047
158852,160,4.0789008417606
20662,192,4.039040263843209
8698,229,2.0547206954467887
264644,156,4.4712817347235685
2294,134,3.402031942973238
43931,147,0.4959609773672282
117263,147,2.426535461252911
264660,137,1.9419433300752182
49519,147,3.6549376058513747
11499,263,5.0
50014,179,4.5033554147440995
302156,211,4.299266047955104
47933,123,3.5783342909521973
119450,139,2.5209015272839577
11283,185,3.15050559484717
8874,183,0.8005835624514548
1930,135,3.424905904039832
2080,164,0.3306707350241114
136795,102,3.9197903387185344
9600,183,1.1891729809456555
96721,109,3.3057478109746365
118,101,5.0
118340,141,3.7766416484212413
329,248,5.0
380,140,1.2428644084119462
603,130,2.8355408580521453
278,703,4.15358716236662
116745,127,1.7480202476728675
307081,225,5.0
639,159,4.166785886022704
9806,156,1.8663332040026606
332,105,0.9355568256826183
109445,197,3.1487651245660158
8337,115,0.2927010406360875
10054,190,0.4279807238463684
316727,129,4.040840209545346
1817,118,2.01378686710569
13510,104,3.839748359944473
681,190,5.0
98,170,3.481744998323953
9942,134,2.3954006867784257
4032,248,2.069381253467963
670,196,2.7247908551082562
89492,127,0.8977293520201317
168259,223,3.808421289263711
157353,198,5.0
8078,200,2.7644216275782494
8293,112,3.308163253228501
157336,131,1.4990864816399287
5503,216,5.0
50348,116,5.0
334,164,2.0725125443251957
203801,365,3.9530463131188505
4347,278,2.2104885512082966
119283,103,4.310989501035952
1573,103,1.3720154254807841
17654,201,4.472037552879129
10138,109,4.047592728723112
33909,127,4.02716368376468
120467,202,0.311273264356807
2567,262,2.187030928323824
1422,157,1.4978123498804337
13994,201,1.701439145547722
177677,174,2.7708551660364296
9016,107,3.316328969289004
264644,103,2.671312271878132
258509,116,2.7432114846942506
14160,284,1.6374636588392724
9342,110,4.731400609497213
310,101,1.345464667905361
49519,318,0.8622541464371882
608,143,1.6852457226507256
135397,140,3.8747476790770756
109410,132,1.734220553053838
111,146,1.371044366942702
3172,127,4.017433191102015
9444,138,3.9331532789483106
45612,117,2.4541542945715866
879,287,3.041857843968254
274,115,2.0425293244628526
64682,386,4.729066122741031
9471,116,1.767291583010113
280,134,0.8747918223401014
73,139,4.2953515418122885
15655,318,3.591560185604916
21208,408,1.3126013330731179
674,175,2.4568735467101694
316727,703,5.0
228967,141,4.0693461430480635
266396,124,4.000101553393986
75612,117,4.320864356074215
772,106,4.227740356438116
639,125,2.374234274637378
36955,172,1.6310138055990784
280092,150,2.961528430266422
129,146,4.578521808519493
57212,200,4.023074855244347
157336,113,2.822411646235776
24021,103,3.593867005619673
272,126,0.8930686271627035
214756,120,4.214233821693795
62215,182,4.838079300238136
50544,230,1.519595968185798
674,265,2.16989804287703
82693,208,2.543616988272615
602,114,3.8700640562273274
1430,152,3.4807674689437063
110415,304,3.828226962414628
9327,183,2.8969892888509357
16871,210,2.0893457789768113
8358,445,4.498040669485061
10201,106,2.4197214208816615
4513,116,2.8068303539664066
2502,191,1.73319366678898
45612,154,1.9171906000310346
24,441,1.635752255333061
425,243,3.542008853869336
787,130,2.3350499686852317
177572,107,2.099502772068746
157547,181,4.637094100268039
194662,386,5.0
37735,103,3.318456425139747
101299,920,3.929570969027789
7220,156,4.425435550982631
41154,237,1.2923032959331313
9767,103,4.100895107301134
13342,198,0.48371612312054957
34106,114,1.7495782667911144
604,291,2.684785427129899
404,166,2.432999403685721
78,248,0.0
27205,160,1.7668478973189223
135397,161,1.4083034165461528
68728,108,1.4099064028709487
2133,123,5.0
772,111,2.6551214453048617
1165,133,1.4107291463259772
158852,203,1.6430030774898396
135397,137,2.8483860555325857
52449,112,4.012716414308617
141,846,1.3031515271038243
509,103,2.480094529223515
100042,121,3.4026673472292135
888,146,5.0
7299,107,3.6559561006316823
12620,302,4.238880319710462
550,322,3.9252513768902637
37056,113,3.0747443522363143
64690,116,4.168906979339885
82700,107,3.4087110730254104
9422,159,1.2064367800063096
14560,141,2.7176756997935088
68735,122,0.02960360707656129
11,194,3.830397839455377
578,267,3.340876613657434
1924,136,2.486524145582966
35690,108,3.3153156450730834
102362,107,3.827537203574301
291805,142,3.098263159123319
10028,148,2.314201619178675
1895,163,1.6217296121770866
11324,121,5.0
1995,128,3.734434347346804
1734,162,3.7783229393510984
11400,144,1.6031749719490684
189,129,2.861810378185286
10877,126,2.9916136066548145
266856,126,5.0
10528,255,5.0
127493,149,5.0
253412,113,1.5255530668888762
10477,104,2.9347260974967084
10998,152,2.0578206817321023
9615,374,0.8932280226267895
117,197,1.4238544540540863
155,440,4.2968797314368175
71,103,2.680171906804598
22949,181,3.2344186162374107
9444,121,3.8903144892921766
68734,172,2.1183146835801807
10117,182,4.663659316652954
281957,197,5.0
271110,166,4.473190579630585
294254,124,3.7071560929926903
87093,253,0.0
805,109,3.628923035777613
20829,160,4.066236966837537
12405,162,2.4066363208432193
64690,118,4.094480587017481
2907,130,3.484601690883399
37799,104,3.2278409928263088
250546,207,3.19837187054872
25793,121,1.7296631256780228
585,108,1.5017259560284355
9798,628,4.400100108385979
497,115,3.7073136919196195
664,443,1.4389874670180205
1724,110,1.3841042628640912
101299,152,2.739396643748766
953,139,3.17741157124392
190859,115,2.5257226344685457
49538,112,1.5386789692106642
27576,113,1.3025435821961713
98566,102,1.9625075622925063
333371,125,3.127002389010323
1271,268,3.655828507262999
1724,102,0.7636593196519232
16869,132,4.046924626327181
11283,120,2.340051820983512
4512,103,0.6231859318738917
1624,237,2.5558618648762232
1538,153,1.8984805316290245
240832,218,2.9448383850435538
10731,110,3.4233220420326256
745,112,1.31231839126953
177572,337,0.8347145232948998
218,205,4.700475653679476
607,206,3.6647710582054316
64690,155,4.743899015291217
155,148,3.1816605041351393
36668,111,4.207112064678175
210577,174,4.801107439495799
157350,648,2.5535510955066325
55721,118,2.0605448757894096
1271,104,0.11529676727123617
9778,201,2.1122609806683563
510,153,2.0136307205367827
120467,110,2.7088773366780474
10147,107,3.4714188832761055
62,122,2.561240022138683
3638,198,2.4447781198726144
58595,115,4.424863765295904
13689,659,4.302703604706493
271110,142,3.6917316542869685
180,118,2.8979113063046813
65754,541,4.6219929414827785
131634,150,1.0702006893239577
135397,111,2.0507540768533468
14048,127,0.6155066401774767
1597,276,3.214120457906623
135397,105,2.5488806605944743
42297,100,4.903643841113483
39514,110,2.5351080777881334
162,244,5.0
80274,128,4.225437105602818
171274,147,4.018887090181227
23629,310,1.878300880199432
98,143,0.8705223591334654
854,110,1.6561101856196132
1858,1000,3.8252634156435343
48572,111,1.5527575162187177
38,228,1.7816458386357676
18785,196,1.3081582250854606
334074,564,3.5811104723847693
217,170,4.7320044127344705
262500,143,3.8938523316277043
8587,120,2.7061312417091035
253450,158,1.5597375433249598
772,125,3.067617982604387
274854,143,3.633787948664488
205596,129,4.650794174062997
391,130,0.4380334818976892
198663,107,1.8962747279730905
165,156,3.2853033786294
9358,106,5.0
11036,195,4.392840587839636
49051,145,0.6858919896159934
2062,122,1.8497061944452164
147441,1000,4.238650757235506
12,113,3.5150959840122713
6479,114,2.0285668489007858
1427,114,2.71364996450879
3512,104,3.4904195846396364
424,150,3.763051658547824
9603,149,1.9114276818263822
13937,292,3.1329061749823084
12162,102,3.4844910477315936
10138,101,1.4722130215996434
11979,153,4.026511870477691
14160,149,3.73896893633226
22970,213,3.2733204127888853
19995,109,4.4721624983422
672,101,3.404772071695035
496,109,2.9052156095664117
177572,1000,1.723999972239499
91314,125,3.6444036959933968
72190,236,4.300697043799332
27581,150,5.0
169,109,3.4175746941834344
135397,128,3.440809250873529
4922,172,3.1892033730997116
257211,143,4.044592274790576
274,178,1.5132527467365993
265208,107,3.6554395384592073
8966,132,4.242807556916057
12107,663,0.6941416762638943
8698,133,3.017155090605072
162,932,0.5758347558794514
497,166,0.6542898070341221
8592,187,3.910937533877996
6479,117,2.7554335178928575
17979,219,4.028973264384983
98566,126,1.307441085335153
8987,140,5.0
40794,106,2.759335940629743
10999,101,3.42009987082502
170,166,2.9324484880530823
87827,107,2.877791452146808
43539,103,4.04190271836071
84892,144,1.9751155778788991
10734,171,3.5381541358138904
807,130,2.2659246631051
101299,185,2.2814235054945535
150540,359,1.9644972364164943
429,176,2.668366750533787
10865,159,3.959827724417002
272693,425,2.8307368616653497
10096,212,3.700237687314256
652,143,2.501176813915308
9869,129,2.17380238259297
38357,307,3.9462990282518766
2118,176,1.661453694199222
76170,103,3.881725761013148
333371,121,0.3787834724794146
44896,466,5.0
37799,114,5.0
218,107,2.297630722479588
62630,143,2.3244014304077067
10201,225,1.0658247204983788
8681,113,4.04900821037663
243940,134,3.0569015630686525
808,130,0.34233612951089976
13,194,0.8133265630503925
38117,100,4.312300513126348
302699,124,0.5042351848073756
12405,224,1.9397445063890726
1429,134,4.3938932400523445
8355,127,3.6357489827284204
38365,141,3.2439603245875435
58574,131,1.2855917288970264
105,248,2.5658832857290093
272693,160,1.6654695645780233
8358,124,3.7546502328903557
96721,108,2.432323998374597
787,131,1.5482159640457678
165,146,2.8246466150568024
5123,195,2.778243797687522
23629,169,0.0
60420,128,2.7327866290005174
19995,312,3.0120954231263948
9464,132,4.769885165643356
11321,106,2.171835772044439
4982,161,5.0
11688,151,4.19715855859406
671,118,3.7007776662860747
116149,160,2.115415868779561
584,230,2.3889233179001406
76757,230,3.7876827244729903
680,158,2.4562298004103487
9341,105,3.0829843007929516
152601,121,2.3384366412377986
9679,368,4.1291367131040095
7278,151,4.957126037613903
76,218,3.119883172759836
9837,111,0.5669365413908412
654,105,3.9087484923437277
9930,138,4.2306220007072435
12113,120,3.0789409631588516
707,124,2.1210276416902634
1018,106,2.414572157110227
49013,119,3.2268609233162917
1538,141,2.3448556952138953
1930,157,3.3613441380446774
9487,163,1.2662207531964427
201,605,5.0
57800,120,2.847777019067206
157547,145,4.35597099233129
2756,197,0.4780198736341261
54138,148,3.3527715421586186
10138,108,3.0613770385420183
544,108,5.0
1949,554,3.7023050368650976
64690,208,4.415940806126745
57158,227,1.6330036245275934
2493,125,2.6775903210643155
3049,162,4.151476900403372
27582,181,4.3114023462230815
266856,122,2.939643744600764
713,106,5.0
603,245,3.022915684088387
318846,111,4.003192741178928
408,101,4.926373493769612
39781,116,2.836181877421937
152601,132,3.4574906491754223
194662,122,4.005949849424374
138103,1000,5.0
9806,160,3.4342298424273796
100,205,4.6364037458590435
350,134,5.0
578,163,2.2969829376171473
23398,122,5.0
1381,118,1.1671232459739485
122,106,4.386349980561085
12508,121,2.7076369319916265
41154,143,1.6916144021826245
1844,345,2.699975665755947
345911,101,5.0
107,123,5.0
7485,132,5.0
2310,165,3.7364386714372957
2698,460,1.5734015910251298
841,310,3.6818966013645404
8587,108,0.9079064182418906
8367,100,3.8253726555514094
122917,151,3.5493769972655653
869,261,4.601146321796367
103328,101,5.0
1581,117,3.454729566584432
37834,145,2.7715584652770615
9816,124,4.184444112091628
787,109,3.1343429169962884
640,102,2.3298486527908575
664,127,2.931620389161072
10782,191,3.3638389577041665
65086,319,3.75249677861063
1495,126,0.42813636505641695
76341,162,1.92082402362001
246655,102,4.270464943514744
307081,147,2.812646466301449
1690,131,5.0
9679,232,2.576797519486314
1933,287,3.9781515842645288
1690,154,1.3884111906208698
1921,110,1.8785561800345407
19995,171,5.0
8831,131,2.102304320816723
1685,128,4.725304427820509
75900,126,1.833654716043265
38745,140,1.7108084456613373
37724,384,2.983856129853938
1370,116,4.104719629306567
94329,108,4.77055006469908
810,130,5.0
318846,108,1.523463173923155
10555,109,1.7739781772804792
18360,107,3.8508405661893996
137,418,4.797654424695564
2789,256,0.5374005302586262
8373,182,0.19145052699342946
290595,133,3.9660174453137027
22803,149,1.7507330880813086
293660,110,3.8833860286807194
273248,145,1.4504376940607102
72976,130,3.3982012339203456
9877,116,4.214792371589532
32657,110,2.296714123044474
10192,183,3.3717586908782766
26388,118,2.1041516561189884
8587,341,2.5470876731225323
222935,147,1.3259794450739824
12100,114,1.7936409706413952
60304,253,3.040634262609893
77930,177,4.757724156537162
9625,158,4.906432866072068
223702,110,5.0
152601,113,0.6349932964528886
8874,149,4.861101092486972
109424,152,3.847563561387817
52449,111,4.4055323035509115
10014,106,4.043306006210597
5038,126,0.6759553857443099
641,230,3.9814897581249693
160588,107,4.368516033086192
63492,267,2.767228918964598
673,248,1.6483108906742494
8960,110,1.8193809881481917
49538,160,0.5348767039711508
557,155,4.587619502225491
348,107,3.519200164648602
807,106,1.8252116748420895
105864,111,2.5098918309995
9836,143,4.655133428761197
20829,129,2.015760254446306
10996,126,1.5700087339268276
10528,181,1.5725858959555468
24,154,2.9001027076979584
17578,399,3.601854755397168
8699,100,5.0
68724,114,3.665886151301048
2501,113,3.726166921193619
10315,279,1.1514804500763545
186,185,1.4204090766638569
80278,116,3.178911209951292
35690,246,1.6476447904851654
11322,169,4.038872018123158
